event_id,flight_id,event_type,severity,event_time
E0001703,F000082,GPS_GLITCH,MEDIUM,2025-11-12 19:09:20.501782
E0001704,F000199,BATTERY_DROP,LOW,2025-10-17 08:35:58.058953
E0001705,F000192,WIND_ALERT,MEDIUM,2025-11-26 16:47:53.121246
E0001706,F000310,MOTOR_TEMP_HIGH,MEDIUM,2025-10-24 17:47:56.757390
E0001707,F001944,BATTERY_DROP,HIGH,2025-09-28 11:25:12.027628
E0001708,F001461,BATTERY_DROP,LOW,2025-11-20 02:34:53.642576
E0001709,F001330,MOTOR_TEMP_HIGH,LOW,2025-11-27 22:38:58.817472
E0001710,F001398,HARD_LANDING,LOW,2025-09-09 00:05:28.277406
E0001711,F000068,WIND_ALERT,LOW,2025-11-11 00:34:33.588556
E0001712,F000427,HARD_LANDING,LOW,2025-10-08 11:14:00.403865
E0001713,F001589,HARD_LANDING,HIGH,2025-11-17 21:43:27.090853
E0001714,F000926,GPS_GLITCH,LOW,2025-10-31 18:11:47.512131
E0001715,F001018,BATTERY_DROP,LOW,2025-11-16 07:38:52.103010
E0001716,F001501,MOTOR_TEMP_HIGH,LOW,2025-09-27 12:57:05.776468
E0001717,F000151,COMMS_LOSS,CRITICAL,2025-10-17 20:50:45.151102
E0001718,F001598,GPS_GLITCH,LOW,2025-10-12 00:55:53.134425
E0001719,F001362,COMMS_LOSS,MEDIUM,2025-11-22 06:38:45.332484
E0001720,F000808,GPS_GLITCH,HIGH,2025-10-26 08:07:55.615409
E0001721,F000999,BATTERY_DROP,LOW,2025-11-16 00:15:46.437700
E0001722,F000149,BATTERY_DROP,MEDIUM,2025-09-30 20:36:12.635687
E0001723,F000410,HARD_LANDING,LOW,2025-11-28 14:27:24.332771
E0001724,F000493,COMMS_LOSS,LOW,2025-09-27 17:18:03.718210
E0001725,F001756,MOTOR_TEMP_HIGH,LOW,2025-10-19 03:22:07.237576
E0001726,F000226,HARD_LANDING,LOW,2025-10-01 04:51:42.430698
E0001727,F000583,HARD_LANDING,MEDIUM,2025-09-08 21:35:49.281292
E0001728,F000264,BATTERY_DROP,HIGH,2025-11-24 02:16:27.427951
E0001729,F000570,COMMS_LOSS,LOW,2025-11-22 19:31:13.072191
E0001730,F000022,GPS_GLITCH,MEDIUM,2025-09-29 22:01:57.298317
E0001731,F000546,MOTOR_TEMP_HIGH,LOW,2025-11-29 16:53:39.742121
E0001732,F001448,GPS_GLITCH,LOW,2025-10-05 12:07:33.478413
E0001733,F001535,BATTERY_DROP,MEDIUM,2025-10-17 07:47:09.141844
E0001734,F000759,MOTOR_TEMP_HIGH,LOW,2025-11-19 13:54:34.221931
E0001735,F001413,GPS_GLITCH,MEDIUM,2025-11-09 13:46:12.188736
E0001736,F001238,MOTOR_TEMP_HIGH,LOW,2025-10-02 05:14:03.773304
E0001737,F001807,COMMS_LOSS,HIGH,2025-10-25 17:36:44.807479
E0001738,F001610,MOTOR_TEMP_HIGH,LOW,2025-10-27 09:39:22.878568
E0001739,F000459,GPS_GLITCH,LOW,2025-09-13 02:56:55.717037
E0001740,F001178,GPS_GLITCH,MEDIUM,2025-10-20 11:26:34.200351
E0001741,F001573,BATTERY_DROP,LOW,2025-10-05 02:55:18.635406
E0001742,F000612,HARD_LANDING,LOW,2025-11-06 09:10:53.449343
E0001743,F001147,HARD_LANDING,HIGH,2025-11-17 05:43:51.688077
E0001744,F000801,BATTERY_DROP,LOW,2025-09-11 17:37:20.220016
E0001745,F000618,COMMS_LOSS,LOW,2025-11-25 09:59:01.737918
E0001746,F000399,MOTOR_TEMP_HIGH,LOW,2025-09-16 17:21:11.345484
E0001747,F000071,WIND_ALERT,MEDIUM,2025-09-25 12:03:42.830597
E0001748,F001500,GPS_GLITCH,MEDIUM,2025-09-12 21:33:55.510978
E0001749,F001638,MOTOR_TEMP_HIGH,HIGH,2025-09-03 03:15:04.683759
E0001750,F001304,MOTOR_TEMP_HIGH,LOW,2025-11-06 12:53:50.778710
E0001751,F000483,BATTERY_DROP,LOW,2025-10-04 01:49:36.615126
E0001752,F000038,GPS_GLITCH,LOW,2025-10-15 18:35:13.155545
E0001753,F001264,GPS_GLITCH,LOW,2025-09-01 03:25:52.505580
E0001754,F000400,MOTOR_TEMP_HIGH,MEDIUM,2025-11-14 19:03:59.155592
E0001755,F001098,COMMS_LOSS,LOW,2025-11-26 16:40:13.929544
E0001756,F001941,COMMS_LOSS,MEDIUM,2025-10-30 00:09:26.029813
E0001757,F000009,GPS_GLITCH,MEDIUM,2025-09-27 10:14:50.662561
E0001758,F001155,HARD_LANDING,MEDIUM,2025-09-03 16:21:26.564363
E0001759,F001989,BATTERY_DROP,LOW,2025-10-06 23:32:20.286147
E0001760,F000669,WIND_ALERT,LOW,2025-09-26 13:14:07.986407
E0001761,F001629,GPS_GLITCH,HIGH,2025-10-06 11:22:13.345243
E0001762,F001657,HARD_LANDING,MEDIUM,2025-10-13 03:51:19.931854
E0001763,F000973,WIND_ALERT,LOW,2025-10-23 18:43:23.050680
E0001764,F000614,HARD_LANDING,MEDIUM,2025-09-12 12:28:31.754506
E0001765,F001361,HARD_LANDING,HIGH,2025-09-22 19:51:21.140709
E0001766,F001239,BATTERY_DROP,LOW,2025-11-20 17:58:47.300755
E0001767,F000954,COMMS_LOSS,HIGH,2025-09-04 17:09:52.834133
E0001768,F000386,MOTOR_TEMP_HIGH,LOW,2025-10-24 20:59:41.635410
E0001769,F001490,BATTERY_DROP,CRITICAL,2025-10-08 09:02:18.672330
E0001770,F000423,WIND_ALERT,LOW,2025-09-23 10:53:39.662349
E0001771,F000269,BATTERY_DROP,LOW,2025-09-12 20:47:58.279927
E0001772,F000135,BATTERY_DROP,LOW,2025-09-08 10:54:26.897785
E0001773,F000893,WIND_ALERT,HIGH,2025-09-02 07:53:30.731321
E0001774,F000241,BATTERY_DROP,CRITICAL,2025-09-12 01:22:09.031029
E0001775,F000672,GPS_GLITCH,LOW,2025-09-04 21:32:03.538998
E0001776,F000484,BATTERY_DROP,LOW,2025-10-16 11:05:04.022480
E0001777,F000920,COMMS_LOSS,LOW,2025-11-07 18:45:33.767752
E0001778,F001556,HARD_LANDING,LOW,2025-09-24 21:14:56.484201
E0001779,F000901,GPS_GLITCH,MEDIUM,2025-09-14 20:05:56.805528
E0001780,F001115,MOTOR_TEMP_HIGH,LOW,2025-11-12 04:42:59.388224
E0001781,F000287,MOTOR_TEMP_HIGH,CRITICAL,2025-11-06 12:28:11.163259
E0001782,F000227,COMMS_LOSS,HIGH,2025-10-30 13:13:53.137333
E0001783,F001953,COMMS_LOSS,LOW,2025-11-17 11:01:24.560324
E0001784,F001240,WIND_ALERT,LOW,2025-10-05 18:27:09.214831
E0001785,F000031,BATTERY_DROP,CRITICAL,2025-10-12 13:47:37.339848
E0001786,F001131,BATTERY_DROP,HIGH,2025-11-04 04:59:25.203057
E0001787,F000021,MOTOR_TEMP_HIGH,MEDIUM,2025-11-13 06:26:17.249824
E0001788,F000155,BATTERY_DROP,LOW,2025-09-02 23:06:53.871972
E0001789,F000747,MOTOR_TEMP_HIGH,LOW,2025-11-03 21:33:58.790214
E0001790,F001313,GPS_GLITCH,MEDIUM,2025-10-11 23:08:21.200718
E0001791,F001241,GPS_GLITCH,LOW,2025-09-22 04:00:22.446787
E0001792,F001582,WIND_ALERT,MEDIUM,2025-11-25 11:33:49.686185
E0001793,F000360,GPS_GLITCH,MEDIUM,2025-09-25 16:08:04.556150
E0001794,F000384,MOTOR_TEMP_HIGH,LOW,2025-11-22 09:06:04.839213
E0001795,F001067,COMMS_LOSS,LOW,2025-11-10 09:15:30.357820
E0001796,F001738,GPS_GLITCH,LOW,2025-09-17 00:13:50.181678
E0001797,F001446,GPS_GLITCH,HIGH,2025-11-06 05:35:16.773987
E0001798,F001339,BATTERY_DROP,LOW,2025-09-11 02:16:15.278115
E0001799,F000189,MOTOR_TEMP_HIGH,LOW,2025-11-14 16:21:36.991613
E0001800,F001757,BATTERY_DROP,CRITICAL,2025-10-18 19:09:04.044959
